request_id,department_id,request_date,fiscal_year,loggedTime
14886,2,5/31/2015,2015,38.5
14887,1,5/31/2015,2015,8.3
14888,6,5/31/2015,2015,12.5
14889,6,6/1/2015,2015,9.1
14890,2,6/1/2015,2015,2.7
14891,2,6/1/2015,2015,17.1
14892,4,6/1/2015,2015,41.1
14893,2,6/1/2015,2015,16.1
14894,4,6/2/2015,2015,6.4
14895,4,6/2/2015,2015,14.4
14896,1,6/2/2015,2015,7
14897,1,6/2/2015,2015,25.8
14898,2,6/3/2015,2015,4.5
14899,4,6/3/2015,2015,37.2
14900,2,6/3/2015,2015,19
14901,3,6/3/2015,2015,24.9
14902,2,6/4/2015,2015,11
14903,4,6/4/2015,2015,11.9
14904,4,6/4/2015,2015,12.1
14905,1,6/4/2015,2015,12.5
14906,1,6/4/2015,2015,42.5
14907,3,6/5/2015,2015,12.9
14908,6,6/5/2015,2015,16.8
14909,6,6/5/2015,2015,12.1
14910,4,6/6/2015,2015,13.1
14911,1,6/6/2015,2015,16
14912,2,6/6/2015,2015,11.9
14913,3,6/6/2015,2015,11.5
14914,4,6/7/2015,2015,31.6
14915,1,6/7/2015,2015,9.6
14916,1,6/7/2015,2015,18.5
14917,4,6/7/2015,2015,12.2
14918,2,6/7/2015,2015,6.7
14919,2,6/8/2015,2015,29.7
14920,2,6/8/2015,2015,3.1
14921,1,6/8/2015,2015,9.1
14922,1,6/8/2015,2015,33.5
14923,2,6/9/2015,2015,2.5
14924,2,6/9/2015,2015,28.9
14925,2,6/9/2015,2015,5.2
14926,6,6/10/2015,2015,11.3
14927,5,6/10/2015,2015,12.5
14928,4,6/10/2015,2015,23.6
14929,4,6/10/2015,2015,7
14930,4,6/10/2015,2015,19.9
14931,1,6/11/2015,2015,8
14932,1,6/11/2015,2015,17
14933,1,6/11/2015,2015,17.7
14934,2,6/12/2015,2015,7.5
14935,3,6/12/2015,2015,13.2
14936,1,6/12/2015,2015,10.1
14937,4,6/13/2015,2015,5
14938,1,6/13/2015,2015,11.2
14939,4,6/13/2015,2015,24.3
14940,4,6/13/2015,2015,3.8
14941,2,6/14/2015,2015,10.8
14942,1,6/14/2015,2015,6.3
14943,4,6/14/2015,2015,12.5
14944,4,6/14/2015,2015,7.5
14945,1,6/15/2015,2015,4.5
14946,1,6/15/2015,2015,19.6
14947,2,6/15/2015,2015,13.7
14948,2,6/15/2015,2015,14.7
14949,4,6/16/2015,2015,13.6
14950,3,6/16/2015,2015,9.1
14951,4,6/16/2015,2015,11.4
14952,4,6/16/2015,2015,25.5
14953,4,6/17/2015,2015,70
14954,2,6/17/2015,2015,13.1
14955,4,6/17/2015,2015,8.4
14956,1,6/17/2015,2015,3.8
14957,4,6/18/2015,2015,12.7
14958,4,6/18/2015,2015,15.7
14959,1,6/18/2015,2015,12.3
14960,1,6/18/2015,2015,12.8
14961,2,6/19/2015,2015,13.1
14962,4,6/19/2015,2015,8.5
14963,2,6/19/2015,2015,7.9
14964,6,6/19/2015,2015,11.9
14965,2,6/20/2015,2015,25.9
14966,1,6/20/2015,2015,6.4
14967,2,6/20/2015,2015,20
14968,1,6/21/2015,2015,15.5
14969,2,6/21/2015,2015,25.9
14970,2,6/21/2015,2015,7.7
14971,2,6/21/2015,2015,2
14972,1,6/21/2015,2015,16.2
14973,1,6/22/2015,2015,12.6
14974,4,6/22/2015,2015,20.2
14975,2,6/22/2015,2015,9.3
14976,2,6/22/2015,2015,12.4
14977,1,6/23/2015,2015,11.7
14978,5,6/23/2015,2015,6.6
14979,2,6/23/2015,2015,13.3
14980,2,6/23/2015,2015,6.4
14981,4,6/24/2015,2015,11.6
14982,1,6/24/2015,2015,2.8
14983,6,6/24/2015,2015,8.6
14984,4,6/24/2015,2015,17.6
14985,2,6/25/2015,2015,12.5
14986,4,6/25/2015,2015,18.3
14987,1,6/25/2015,2015,19.7
14988,1,6/26/2015,2015,33.2
14989,4,6/26/2015,2015,12.5
14990,4,6/26/2015,2015,18
14991,2,6/26/2015,2015,7.1
14992,2,6/27/2015,2015,3.8
14993,2,6/27/2015,2015,16
14994,5,6/27/2015,2015,13.2
14995,4,6/27/2015,2015,18
14996,4,6/27/2015,2015,15.7
14997,4,6/28/2015,2015,14.4
14998,1,6/28/2015,2015,2.3
14999,4,6/28/2015,2015,31.3
15000,4,6/28/2015,2015,2.5
15001,1,6/28/2015,2015,23
15002,4,6/29/2015,2015,12.7
15003,6,6/29/2015,2015,12.5
15004,1,6/29/2015,2015,9.7
15005,2,6/29/2015,2015,13.4
15006,4,6/30/2015,2015,5.5
15007,2,6/30/2015,2015,11.2
15008,4,6/30/2015,2015,23.1
15009,2,7/1/2015,2015,10.9
15010,2,7/1/2015,2015,12.5
15011,2,7/1/2015,2015,6.5
15012,2,7/1/2015,2015,12.5
15013,1,7/2/2015,2015,13.7
15014,2,7/2/2015,2015,9.8
15015,1,7/3/2015,2015,5.2
15016,4,7/3/2015,2015,6.2
15017,1,7/3/2015,2015,9.3
15018,2,7/3/2015,2015,27.8
15019,6,7/4/2015,2015,12.5
15020,2,7/4/2015,2015,6.8
15021,4,7/4/2015,2015,25.4
15022,4,7/5/2015,2015,3.9
15023,2,7/5/2015,2015,14.1
15024,4,7/6/2015,2015,23.2
15025,4,7/6/2015,2015,16.1
15026,3,7/6/2015,2015,4.7
15027,1,7/7/2015,2015,13.2
15028,2,7/7/2015,2015,8.8
15029,4,7/8/2015,2015,2.6
15030,2,7/8/2015,2015,8
15031,4,7/9/2015,2015,5.5
15032,1,7/9/2015,2015,19.2
15033,2,7/9/2015,2015,5.9
15034,4,7/10/2015,2015,14.7
15035,4,7/10/2015,2015,11.1
15036,1,7/10/2015,2015,7.2
15037,4,7/11/2015,2015,6.3
15038,1,7/11/2015,2015,16.9
15039,4,7/11/2015,2015,8.1
15040,1,7/12/2015,2015,6.2
15041,4,7/12/2015,2015,18.6
15042,4,7/12/2015,2015,11.4
15043,1,7/12/2015,2015,9.2
15044,2,7/13/2015,2015,1.5
15045,1,7/13/2015,2015,19
15046,2,7/14/2015,2015,12.2
15047,2,7/14/2015,2015,10.8
15048,1,7/14/2015,2015,12.5
15049,4,7/14/2015,2015,24.9
15050,4,7/15/2015,2015,3.4
15051,2,7/15/2015,2015,12.5
15052,3,7/15/2015,2015,35.3
15053,2,7/15/2015,2015,10.7
15054,4,7/16/2015,2015,5
15055,1,7/16/2015,2015,24.3
15056,5,7/16/2015,2015,12.2
15057,2,7/17/2015,2015,18.4
15058,4,7/17/2015,2015,10.8
15059,2,7/17/2015,2015,23.3
15060,1,7/17/2015,2015,20.8
15061,1,7/18/2015,2015,5.7
15062,1,7/18/2015,2015,15.1
15063,2,7/18/2015,2015,22.6
15064,4,7/18/2015,2015,9.7
15065,1,7/19/2015,2015,15.9
15066,4,7/19/2015,2015,29.1
15067,2,7/20/2015,2015,58
15068,1,7/20/2015,2015,11.6
15069,2,7/20/2015,2015,12.9
15070,1,7/20/2015,2015,11.6
15071,3,7/21/2015,2015,7.2
15072,4,7/21/2015,2015,8.7
15073,1,7/21/2015,2015,12.5
15074,1,7/21/2015,2015,16
15075,1,7/22/2015,2015,4.6
15076,1,7/22/2015,2015,10.2
15077,1,7/23/2015,2015,11.3
15078,1,7/23/2015,2015,13.7
15079,1,7/24/2015,2015,6.6
15080,2,7/24/2015,2015,13.2
15081,2,7/24/2015,2015,11.8
15082,2,7/25/2015,2015,11.5
15083,4,7/25/2015,2015,4.7
15084,2,7/26/2015,2015,5.4
15085,1,7/26/2015,2015,33.3
15086,4,7/27/2015,2015,20.5
15087,4,7/27/2015,2015,8.5
15088,4,7/27/2015,2015,12.5
15089,2,7/28/2015,2015,4.1
15090,1,7/28/2015,2015,16.3
15091,2,7/29/2015,2015,11.3
15092,5,7/29/2015,2015,2.4
15093,1,7/30/2015,2015,29.6
15094,4,7/30/2015,2015,10.1
15095,4,7/31/2015,2015,5.1
15096,2,7/31/2015,2015,12.9
15097,2,8/1/2015,2015,95.2
15098,2,8/1/2015,2015,12.5
15099,3,8/2/2015,2015,24.4
15100,1,8/2/2015,2015,24.4
15101,2,8/2/2015,2015,9.3
15102,2,8/3/2015,2015,3.8
15103,1,8/3/2015,2015,19.5
15104,2,8/4/2015,2015,8.2
15105,6,8/4/2015,2015,6.7
15106,1,8/4/2015,2015,29.3
15107,4,8/4/2015,2015,55.5
15108,4,8/5/2015,2015,12
15109,2,8/6/2015,2015,5.6
15110,2,8/6/2015,2015,8.2
15111,2,8/7/2015,2015,13
15112,1,8/7/2015,2015,7.4
15113,1,8/7/2015,2015,12.8
15114,1,8/7/2015,2015,16.5
15115,2,8/8/2015,2015,31.3
15116,1,8/8/2015,2015,33
15117,2,8/9/2015,2015,7.2
15118,5,8/9/2015,2015,15.5
15119,1,8/9/2015,2015,10.1
15120,2,8/10/2015,2015,16.1
15121,3,8/10/2015,2015,15.7
15122,2,8/10/2015,2015,2.3
15123,2,8/11/2015,2015,4.9
15124,2,8/11/2015,2015,42.5
15125,2,8/11/2015,2015,4.9
15126,1,8/11/2015,2015,8.9
15127,2,8/12/2015,2015,12.5
15128,2,8/12/2015,2015,2.9
15129,4,8/13/2015,2015,27.6
15130,4,8/13/2015,2015,12.5
15131,1,8/13/2015,2015,8.8
15132,1,8/13/2015,2015,19
15133,2,8/14/2015,2015,12.5
15134,6,8/14/2015,2015,8.9
15135,1,8/14/2015,2015,6
15136,4,8/15/2015,2015,20.5
15137,6,8/15/2015,2015,3.2
15138,1,8/15/2015,2015,4.9
15139,6,8/16/2015,2015,32.9
15140,2,8/16/2015,2015,12.5
15141,1,8/17/2015,2015,26.1
15142,4,8/17/2015,2015,11.2
15143,4,8/17/2015,2015,21.7
15144,1,8/18/2015,2015,13.2
15145,4,8/18/2015,2015,7
15146,2,8/18/2015,2015,3
15147,6,8/19/2015,2015,13.7
15148,5,8/19/2015,2015,8
15149,1,8/19/2015,2015,4.5
15150,2,8/19/2015,2015,27.3
15151,4,8/20/2015,2015,5.9
15152,2,8/20/2015,2015,20.1
15153,2,8/20/2015,2015,18.3
15154,4,8/21/2015,2015,2.3
15155,2,8/21/2015,2015,14.4
15156,1,8/21/2015,2015,29.7
15157,4,8/22/2015,2015,22.8
15158,2,8/22/2015,2015,14.5
15159,2,8/22/2015,2015,4.3
15160,2,8/22/2015,2015,5.8
15161,2,8/23/2015,2015,4.3
15162,2,8/23/2015,2015,16.6
15163,2,8/23/2015,2015,8.4
15164,5,8/24/2015,2015,2.5
15165,4,8/24/2015,2015,12.5
15166,1,8/24/2015,2015,17.2
15167,1,8/25/2015,2015,4.6
15168,2,8/25/2015,2015,12.5
15169,4,8/25/2015,2015,5.4
15170,6,8/25/2015,2015,31.5
15171,6,8/26/2015,2015,11.7
15172,1,8/26/2015,2015,20.5
15173,3,8/26/2015,2015,5.9
15174,1,8/26/2015,2015,11
15175,2,8/27/2015,2015,15.4
15176,4,8/27/2015,2015,9.9
15177,3,8/27/2015,2015,15.1
15178,4,8/28/2015,2015,20.2
15179,5,8/28/2015,2015,18.3
15180,2,8/28/2015,2015,14.7
15181,1,8/28/2015,2015,7.7
15182,2,8/29/2015,2015,24.9
15183,1,8/29/2015,2015,17.8
15184,1,8/29/2015,2015,52.1
15185,5,8/30/2015,2015,31.2
15186,2,8/30/2015,2015,19.7
15187,2,8/30/2015,2015,8.2
15188,4,8/30/2015,2015,8.7
15189,2,8/31/2015,2015,14.7
15190,2,8/31/2015,2015,3.8
15191,4,8/31/2015,2015,34.4
15192,4,9/1/2015,2015,24.8
15193,1,9/1/2015,2015,26.8
15194,4,9/1/2015,2015,3.7
15195,4,9/1/2015,2015,20.8
15196,2,9/1/2015,2015,13
15197,1,9/2/2015,2015,53.7
15198,1,9/2/2015,2015,28.8
15199,4,9/2/2015,2015,7.6
15200,1,9/3/2015,2015,28.2
15201,2,9/3/2015,2015,8.2
15202,2,9/3/2015,2015,3.7
15203,4,9/3/2015,2015,13.5
15204,4,9/3/2015,2015,27.7
15205,4,9/3/2015,2015,29.8
15206,2,9/4/2015,2015,2.1
15207,2,9/4/2015,2015,16
15208,6,9/4/2015,2015,12.7
15209,1,9/4/2015,2015,8.7
15210,2,9/5/2015,2015,21.6
15211,2,9/5/2015,2015,2.9
15212,4,9/5/2015,2015,12.8
15213,1,9/6/2015,2015,8.2
15214,5,9/6/2015,2015,11.8
15215,2,9/6/2015,2015,19.1
15216,1,9/6/2015,2015,13.8
15217,4,9/7/2015,2015,11.5
15218,1,9/7/2015,2015,12.1
15219,3,9/7/2015,2015,39.3
15220,6,9/7/2015,2015,25
15221,1,9/8/2015,2015,22.7
15222,6,9/8/2015,2015,12.7
15223,2,9/8/2015,2015,37.8
15224,6,9/8/2015,2015,17.3
15225,6,9/9/2015,2015,21.4
15226,1,9/9/2015,2015,22.4
15227,4,9/9/2015,2015,22.3
15228,4,9/9/2015,2015,16.8
15229,2,9/9/2015,2015,7
15230,3,9/10/2015,2015,21.3
15231,2,9/10/2015,2015,20.8
15232,2,9/10/2015,2015,2.2
15233,1,9/11/2015,2015,17.4
15234,6,9/11/2015,2015,20
15235,2,9/11/2015,2015,17.6
15236,2,9/11/2015,2015,11.6
15237,1,9/11/2015,2015,3.3
15238,2,9/12/2015,2015,10.6
15239,4,9/12/2015,2015,7.4
15240,2,9/12/2015,2015,16.4
15241,3,9/12/2015,2015,35.6
15242,4,9/13/2015,2015,12.5
15243,1,9/13/2015,2015,18.1
15244,3,9/13/2015,2015,18.2
15245,2,9/14/2015,2015,45.5
15246,1,9/14/2015,2015,6.5
15247,2,9/14/2015,2015,33.5
15248,4,9/14/2015,2015,4.8
15249,1,9/14/2015,2015,33.1
15250,4,9/15/2015,2015,11.6
15251,1,9/15/2015,2015,15.7
15252,6,9/15/2015,2015,12.5
15253,5,9/15/2015,2015,4.6
15254,2,9/15/2015,2015,28.9
15255,1,9/16/2015,2015,5
15256,2,9/16/2015,2015,4
15257,4,9/16/2015,2015,3.8
15258,5,9/16/2015,2015,13.6
15259,2,9/17/2015,2015,12.1
15260,4,9/17/2015,2015,14.7
15261,4,9/17/2015,2015,23.4
15262,2,9/17/2015,2015,12.9
15263,1,9/18/2015,2015,9.6
15264,2,9/18/2015,2015,72.1
15265,2,9/18/2015,2015,7.5
15266,2,9/18/2015,2015,7.1
15267,4,9/19/2015,2015,18.2
15268,5,9/19/2015,2015,8.9
15269,4,9/19/2015,2015,9.2
15270,1,9/20/2015,2015,7.6
15271,3,9/20/2015,2015,18.8
15272,4,9/20/2015,2015,13.7
15273,2,9/20/2015,2015,5.8
15274,4,9/21/2015,2015,15
15275,1,9/21/2015,2015,4.1
15276,1,9/21/2015,2015,5.6
15277,2,9/21/2015,2015,16.3
15278,2,9/22/2015,2015,12.5
15279,5,9/22/2015,2015,10.4
15280,2,9/22/2015,2015,22.7
15281,2,9/22/2015,2015,11.8
15282,2,9/23/2015,2015,6.7
15283,1,9/23/2015,2015,5.2
15284,6,9/23/2015,2015,35.4
15285,4,9/24/2015,2015,12.7
15286,1,9/24/2015,2015,6.4
15287,2,9/24/2015,2015,16.3
15288,1,9/24/2015,2015,11.8
15289,2,9/25/2015,2015,8.3
15290,2,9/25/2015,2015,30
15291,4,9/25/2015,2015,5.7
15292,1,9/25/2015,2015,14.5
15293,4,9/26/2015,2015,11.5
15294,4,9/26/2015,2015,7.6
15295,4,9/26/2015,2015,8.4
15296,6,9/26/2015,2015,21.3
15297,2,9/27/2015,2015,38.5
15298,4,9/27/2015,2015,10.8
15299,1,9/27/2015,2015,4
15300,5,9/27/2015,2015,14.2
15301,4,9/28/2015,2015,30.1
15302,4,9/28/2015,2015,13.6
15303,1,9/28/2015,2015,5.8
15304,2,9/28/2015,2015,18.1
15305,4,9/29/2015,2015,5.6
15306,2,9/29/2015,2015,12.4
15307,2,9/29/2015,2015,15.3
15308,2,9/29/2015,2015,4.6
15309,4,9/30/2015,2015,12.5
15310,4,9/30/2015,2015,45.8
15311,1,9/30/2015,2015,9.2
15312,4,9/30/2015,2015,14.5
15313,1,10/1/2015,2015,10.8
15314,1,10/1/2015,2015,2
15315,5,10/1/2015,2015,25.8
15316,2,10/2/2015,2015,21.3
15317,2,10/2/2015,2015,13.1
15318,2,10/2/2015,2015,13.8
15319,2,10/2/2015,2015,5.5
15320,2,10/3/2015,2015,18.3
15321,4,10/3/2015,2015,9.1
15322,4,10/3/2015,2015,17
15323,3,10/3/2015,2015,4.3
15324,4,10/4/2015,2015,13.1
15325,3,10/4/2015,2015,20.2
15326,2,10/4/2015,2015,12.5
15327,2,10/4/2015,2015,6.5
15328,1,10/5/2015,2015,6.1
15329,2,10/5/2015,2015,5.8
15330,3,10/5/2015,2015,1.9
15331,1,10/5/2015,2015,18.9
15332,4,10/6/2015,2015,10.6
15333,4,10/6/2015,2015,20.1
15334,4,10/6/2015,2015,15.5
15335,2,10/6/2015,2015,11
15336,4,10/7/2015,2015,3
15337,4,10/7/2015,2015,12.2
15338,2,10/7/2015,2015,9.7
15339,1,10/8/2015,2015,11.3
15340,4,10/8/2015,2015,13.7
15341,2,10/8/2015,2015,42.5
15342,1,10/9/2015,2015,8.1
15343,4,10/9/2015,2015,12.5
15344,3,10/9/2015,2015,14.5
15345,2,10/9/2015,2015,21.4
15346,1,10/10/2015,2015,17.7
15347,6,10/10/2015,2015,7.3
15348,4,10/11/2015,2015,30.7
15349,4,10/11/2015,2015,12.1
15350,2,10/11/2015,2015,39.7
15351,1,10/12/2015,2015,8.1
15352,1,10/12/2015,2015,11.3
15353,4,10/12/2015,2015,49.2
15354,4,10/12/2015,2015,6.3
15355,1,10/13/2015,2015,15.3
15356,1,10/13/2015,2015,11.5
15357,2,10/14/2015,2015,6.6
15358,1,10/14/2015,2015,57.6
15359,2,10/14/2015,2015,25.1
15360,1,10/15/2015,2015,17.2
15361,6,10/15/2015,2015,8.4
15362,2,10/16/2015,2015,24.8
15363,2,10/16/2015,2015,13.9
15364,2,10/16/2015,2015,11.1
15365,4,10/17/2015,2015,15.4
15366,6,10/17/2015,2015,1.9
15367,3,10/17/2015,2015,46.6
15368,1,10/18/2015,2015,10.2
15369,2,10/18/2015,2015,12.5
15370,4,10/19/2015,2015,27.2
15371,5,10/19/2015,2015,12.5
15372,2,10/19/2015,2015,2.4
15373,1,10/20/2015,2015,8.1
15374,1,10/20/2015,2015,10
15375,1,10/20/2015,2015,8.5
15376,2,10/20/2015,2015,15
15377,4,10/21/2015,2015,9.6
15378,6,10/21/2015,2015,12.5
15379,5,10/21/2015,2015,12.9
15380,2,10/22/2015,2015,24
15381,4,10/22/2015,2015,8.6
15382,6,10/23/2015,2015,12.2
15383,2,10/23/2015,2015,18.4
15384,5,10/24/2015,2015,10.2
15385,4,10/24/2015,2015,10.9
15386,1,10/24/2015,2015,13.7
15387,1,10/25/2015,2015,8.6
15388,4,10/25/2015,2015,65.9
15389,4,10/26/2015,2015,24.9
15390,2,10/26/2015,2015,12.5
15391,2,10/26/2015,2015,13.5
15392,4,10/27/2015,2015,8.6
15393,4,10/27/2015,2015,17.8
15394,2,10/27/2015,2015,7.7
15395,1,10/28/2015,2015,6.4
15396,4,10/28/2015,2015,18.6
15397,4,10/29/2015,2015,8.4
15398,2,10/29/2015,2015,2.4
15399,4,10/29/2015,2015,17.6
15400,4,10/30/2015,2015,6.6
15401,4,10/30/2015,2015,18
15402,1,10/31/2015,2015,12.5
15403,2,10/31/2015,2015,16.6
15404,5,11/1/2015,2015,29.7
15405,1,11/1/2015,2015,7.5
15406,1,11/1/2015,2015,16.2
15407,4,11/2/2015,2015,3.5
15408,6,11/2/2015,2015,21.5
15409,2,11/2/2015,2015,3.2
15410,4,11/3/2015,2015,4.4
15411,2,11/4/2015,2015,1.9
15412,1,11/4/2015,2015,7.9
15413,4,11/4/2015,2015,12.5
15414,2,11/5/2015,2015,12.5
15415,2,11/5/2015,2015,9
15416,4,11/6/2015,2015,7.5
15417,2,11/6/2015,2015,14.8
15418,2,11/6/2015,2015,32.9
15419,4,11/6/2015,2015,12.6
15420,3,11/7/2015,2015,7
15421,4,11/7/2015,2015,2.3
15422,2,11/8/2015,2015,1.8
15423,1,11/8/2015,2015,7.9
15424,3,11/8/2015,2015,5.1
15425,1,11/9/2015,2015,12.9
15426,2,11/9/2015,2015,7.3
15427,2,11/9/2015,2015,30.7
15428,2,11/9/2015,2015,17
15429,2,11/10/2015,2015,34.3
15430,4,11/10/2015,2015,61.5
15431,2,11/11/2015,2015,24.9
15432,6,11/11/2015,2015,11.3
15433,1,11/12/2015,2015,15.7
15434,2,11/12/2015,2015,49
15435,4,11/13/2015,2015,4.5
15436,2,11/13/2015,2015,13.8
15437,2,11/13/2015,2015,20.1
15438,1,11/13/2015,2015,4.4
15439,1,11/14/2015,2015,5.2
15440,1,11/14/2015,2015,16.4
15441,6,11/14/2015,2015,9.2
15442,4,11/14/2015,2015,15.8
15443,4,11/15/2015,2015,21.2
15444,6,11/15/2015,2015,9
15445,6,11/16/2015,2015,6.5
15446,2,11/16/2015,2015,6.5
15447,2,11/16/2015,2015,24.3
15448,6,11/17/2015,2015,12.5
15449,2,11/17/2015,2015,16.6
15450,4,11/17/2015,2015,8.9
15451,2,11/18/2015,2015,9.9
15452,1,11/18/2015,2015,24.5
15453,4,11/18/2015,2015,10.1
15454,2,11/19/2015,2015,27.8
15455,5,11/19/2015,2015,14.1
15456,2,11/19/2015,2015,4.1
15457,1,11/19/2015,2015,10.2
15458,4,11/20/2015,2015,2.2
15459,2,11/20/2015,2015,13.1
15460,4,11/20/2015,2015,7.3
15461,6,11/21/2015,2015,4.6
15462,1,11/21/2015,2015,10.9
15463,6,11/21/2015,2015,21.5
15464,1,11/21/2015,2015,6.1
15465,4,11/21/2015,2015,14.1
15466,3,11/22/2015,2015,3.3
15467,4,11/22/2015,2015,13.8
15468,2,11/22/2015,2015,13.9
15469,2,11/23/2015,2015,18.5
15470,4,11/23/2015,2015,13
15471,3,11/24/2015,2015,4
15472,4,11/24/2015,2015,2.2
15473,3,11/24/2015,2015,34.4
15474,4,11/24/2015,2015,12.5
15475,2,11/25/2015,2015,24.4
15476,2,11/25/2015,2015,13.7
15477,5,11/25/2015,2015,15.8
15478,2,11/26/2015,2015,5.6
15479,3,11/26/2015,2015,11.3
15480,1,11/26/2015,2015,25.9
15481,6,11/26/2015,2015,12.5
15482,5,11/27/2015,2015,17
15483,6,11/27/2015,2015,9.9
15484,2,11/27/2015,2015,27.1
15485,2,11/28/2015,2015,17.8
15486,4,11/28/2015,2015,10.8
15487,2,11/28/2015,2015,2.7
15488,2,11/28/2015,2015,13
15489,4,11/29/2015,2015,10.3
15490,2,11/29/2015,2015,20
15491,5,11/29/2015,2015,30
15492,1,11/29/2015,2015,14.7
15493,4,11/30/2015,2015,9.8
15494,4,11/30/2015,2015,13.9
15495,4,11/30/2015,2015,11.8
15496,1,11/30/2015,2015,2.5
15497,1,11/30/2015,2015,17.2
15498,2,12/1/2015,2015,5.3
15499,2,12/1/2015,2015,7.3
15500,2,12/1/2015,2015,13
15501,2,12/1/2015,2015,18
15502,4,12/2/2015,2015,14.3
15503,4,12/2/2015,2015,2.8
15504,3,12/2/2015,2015,12.5
15505,2,12/3/2015,2015,24.9
15506,6,12/3/2015,2015,14.5
15507,1,12/3/2015,2015,22.6
15508,4,12/3/2015,2015,12.5
15509,1,12/4/2015,2015,4.9
15510,2,12/4/2015,2015,17.1
15511,1,12/4/2015,2015,6
15512,2,12/4/2015,2015,11.6
15513,2,12/5/2015,2015,18
15514,4,12/5/2015,2015,9.7
15515,1,12/5/2015,2015,15.3
15516,4,12/6/2015,2015,9.3
15517,4,12/6/2015,2015,5.3
15518,2,12/6/2015,2015,8.3
15519,6,12/7/2015,2015,3
15520,2,12/7/2015,2015,5.8
15521,2,12/7/2015,2015,26.8
15522,4,12/7/2015,2015,3
15523,3,12/7/2015,2015,25.6
15524,1,12/8/2015,2015,12.6
15525,1,12/8/2015,2015,27.1
15526,4,12/8/2015,2015,15.1
15527,4,12/8/2015,2015,12.3
15528,1,12/9/2015,2015,8.5
15529,3,12/9/2015,2015,11
15530,4,12/9/2015,2015,4.1
15531,1,12/9/2015,2015,20.1
15532,6,12/10/2015,2015,3.3
15533,2,12/10/2015,2015,17.9
15534,4,12/10/2015,2015,4.7
15535,4,12/10/2015,2015,14.6
15536,1,12/10/2015,2015,29.3
15537,4,12/11/2015,2015,32.4
15538,2,12/11/2015,2015,14
15539,2,12/11/2015,2015,11.1
15540,4,12/11/2015,2015,16.5
15541,5,12/12/2015,2015,7.9
15542,4,12/12/2015,2015,8.6
15543,2,12/12/2015,2015,18.6
15544,2,12/12/2015,2015,13.7
15545,2,12/12/2015,2015,7.7
15546,2,12/12/2015,2015,13.5
15547,2,12/13/2015,2015,24.1
15548,2,12/13/2015,2015,7.5
15549,6,12/13/2015,2015,22.8
15550,3,12/13/2015,2015,13.1
15551,2,12/14/2015,2015,12.7
15552,2,12/14/2015,2015,12.8
15553,6,12/14/2015,2015,12.3
15554,4,12/15/2015,2015,12.2
15555,5,12/15/2015,2015,12.1
15556,4,12/15/2015,2015,171.2
15557,1,12/15/2015,2015,4.4
15558,2,12/16/2015,2015,12.5
15559,6,12/16/2015,2015,3.5
15560,4,12/16/2015,2015,10.6
15561,2,12/16/2015,2015,7.5
15562,2,12/16/2015,2015,7.9
15563,1,12/17/2015,2015,11
15564,2,12/17/2015,2015,10.4
15565,4,12/17/2015,2015,20.8
15566,4,12/17/2015,2015,3.6
15567,4,12/18/2015,2015,46.5
15568,6,12/18/2015,2015,39.3
15569,2,12/18/2015,2015,12.5
15570,6,12/19/2015,2015,13.9
15571,4,12/19/2015,2015,15.2
15572,4,12/19/2015,2015,9.5
15573,2,12/19/2015,2015,2.1
15574,2,12/20/2015,2015,6.9
15575,4,12/20/2015,2015,13.9
15576,4,12/20/2015,2015,15.3
15577,3,12/20/2015,2015,9.8
15578,4,12/20/2015,2015,12.5
15579,2,12/21/2015,2015,6.4
15580,1,12/21/2015,2015,12.3
15581,4,12/21/2015,2015,14.1
15582,2,12/21/2015,2015,14
15583,2,12/22/2015,2015,12.7
15584,3,12/22/2015,2015,12.5
15585,1,12/22/2015,2015,12.5
15586,4,12/22/2015,2015,21.3
15587,2,12/23/2015,2015,9.6
15588,6,12/23/2015,2015,9.5
15589,2,12/23/2015,2015,12.5
15590,2,12/23/2015,2015,5.5
15591,4,12/24/2015,2015,10.4
15592,2,12/24/2015,2015,17.1
15593,4,12/24/2015,2015,11.7
15594,2,12/24/2015,2015,12.5
15595,6,12/24/2015,2015,31.7
15596,1,12/25/2015,2015,26.8
15597,2,12/25/2015,2015,6.1
15598,1,12/25/2015,2015,5
15599,1,12/25/2015,2015,15.1
15600,2,12/26/2015,2015,8.9
15601,3,12/26/2015,2015,7.1
15602,1,12/26/2015,2015,16.6
15603,2,12/26/2015,2015,21
15604,1,12/27/2015,2015,23.3
15605,1,12/27/2015,2015,4.6
15606,2,12/27/2015,2015,12.5
15607,2,12/27/2015,2015,9
15608,2,12/27/2015,2015,20.9
15609,2,12/27/2015,2015,9.7
15610,4,12/28/2015,2015,10
15611,6,12/28/2015,2015,3.6
15612,1,12/28/2015,2015,12.2
15613,2,12/28/2015,2015,12.5
15614,6,12/29/2015,2015,22.5
15615,1,12/29/2015,2015,8.3
15616,4,12/29/2015,2015,19.2
15617,6,12/29/2015,2015,3.3
15618,2,12/29/2015,2015,12.7
15619,2,12/30/2015,2015,5.9
15620,6,12/30/2015,2015,8.9
15621,4,12/30/2015,2015,15.1
15622,4,12/31/2015,2015,66.1
15623,4,12/31/2015,2015,6
15624,2,12/31/2015,2015,12.5
15625,6,1/1/2016,2016,6.5
15626,4,1/3/2016,2016,6.5
15627,4,1/4/2016,2016,7.2
15628,1,1/4/2016,2016,5.8
